Policy,Stage,Episode,Start,Pretrain loss,Pretrain expert loss,Pretrain gate loss,Pretrain allocation loss,Pretrain MMD loss,Mean reward,Final wealth,Critic explained variance,Validation feasible,Validation violation score,Validation annualised return,Validation return LCB,Validation Sharpe,KL coefficient,Stop for KL,Lambda cvar,Lambda drawdown,Lambda turnover,Lambda hhi,Loss,Policy loss,Value loss,Quantile loss,Cost value loss,Direct utility loss,Expert auxiliary loss,Gate auxiliary loss,Approximate KL,Clip fraction,Gradient norm,Mean optimiser-base reliance,Mean temporal-return gate,Mean risk-expert usage,Mean predictive-return gate,Temporal mode,Uses risk graph,Uses predictive graph,Policy seed,Window
X-GAT-DRL (LSTM),ppo,59,1148.0,,,,,,0.0003074833460882734,1.3644559486313899,0.057899722761732164,1.0,-0.0,0.025004341241495753,-0.06944012419474144,0.33083806443941516,8.75787780761719,False,0.0,0.0,0.0,0.0,0.16657313091369966,-0.025354001981516678,0.03200012554104129,0.03631463305403789,0.4857913975914319,0.0,1.304006149371465,0.0,0.005554483970627189,0.03515625,9.187055389086405,0.4578656405210495,1.0,1.0,0.0,lstm,True,True,101,fixed holdout
X-GAT-DRL (Hybrid),pretrain,0,,2.305223892132441,2.301249315341314,0.0281448425569882,0.0011600920600661386,0.08363724251588185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,1,,2.097326139609019,2.0939372976620994,0.021312048387092847,0.0012576035708965112,0.08248496366043885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,2,,2.2049387494723,2.2004432479540506,0.030286234493056934,0.0014668837441907574,0.08353445616861184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,3,,2.1573104361693063,2.152964582045873,0.02843669328528146,0.0015021272653636213,0.08341436708966891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,4,,2.2809641857941947,2.2767555117607117,0.027186730954175193,0.001489923452027142,0.08326292224228382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,5,,2.2081494331359863,2.2043378353118896,0.026435780028502148,0.001168065908132121,0.08399677276611328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,6,,2.016638904809952,2.0123641391595206,0.027341985919823248,0.0015405414742417634,0.08514230574170749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),pretrain,7,,2.383821705977122,2.3796171446641288,0.0283890039815257,0.0013656717104216416,0.08447573147714138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,0,1947.0,,,,,,-0.009930788227225103,1.4713586784055357,-0.5153846145688745,,,,,,0.03,True,0.0,0.0,0.0,0.0,0.4129135459661484,0.01325394120067358,0.36727645993232727,0.5890379846096039,0.6707435548305511,0.0,2.4297150373458862,0.008592600468546152,0.010034052655100822,0.125,5.599633455276489,0.47437532246112823,0.9937325716018677,1.0,0.0062674477230757475,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,1,359.0,,,,,,0.02543941123634534,0.9480471632066754,-0.4880115833987968,,,,,,0.045,True,0.0,0.0,0.0,0.0,0.2643985152244568,-0.006591349840164185,0.16159749776124954,0.11310582607984543,0.6303911507129669,0.0,3.238778233528137,0.012212546076625586,0.008120981510728598,0.1015625,4.460518836975098,0.47430603206157684,0.9910581409931183,1.0,0.008941808482632041,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,2,1264.0,,,,,,-0.020912300148678918,1.3602450908688668,0.04182396798880905,,,,,,0.0675,True,0.0,0.0,0.0,0.0,0.3274536803364754,0.0274415984749794,0.11032779514789581,0.47089506685733795,0.834868848323822,0.0,1.703251302242279,0.0,0.025386184453964233,0.2578125,4.127063155174255,0.4742411673069,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,3,2140.0,,,,,,-0.019846605041006368,1.5563637968935096,-0.4293250471322778,,,,,,0.10125,True,0.0,0.0,0.0,0.0,0.18937253206968307,0.025379933416843414,0.10212467983365059,0.3809639513492584,0.33487533032894135,0.0,1.4533304572105408,0.003617138136178255,0.018873577006161213,0.1796875,4.407367706298828,0.4742612689733505,0.9974001944065094,1.0,0.0025997943012043834,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,4,1829.0,,,,,,-0.0063171398148343695,1.5200730687143273,0.14366511197741672,1.0,-0.0,0.005546361466962635,-0.07359462760811097,0.08811541959036989,0.151875,True,0.0,0.0,0.0,0.0,0.44785116612911224,0.0019134501926600933,0.12400570511817932,0.33805522322654724,1.4003217220306396,0.0,2.100767970085144,0.0,0.01615104079246521,0.1953125,4.434778451919556,0.4743383228778839,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,5,500.0,,,,,,0.004170525318924499,1.0509806158497867,-1.249696644925184,,,,,,0.22781250000000003,True,0.0,0.0,0.0,0.0,0.27236076444387436,0.022784067317843437,0.09760123118758202,0.2021564170718193,0.6501859426498413,0.0,3.0669102668762207,0.10264484584331512,0.013716378714889288,0.1328125,5.316277503967285,0.4744448810815811,0.924370139837265,1.0,0.07562984526157379,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,6,551.0,,,,,,0.004420903143568305,1.071549005834397,-0.09431147800824657,,,,,,0.34171875000000007,True,0.0,0.0,0.0,0.0,0.20922576636075974,0.02013099566102028,0.0826050192117691,0.16119545698165894,0.4412725567817688,0.0,3.2005927562713623,0.05024638585746288,0.011164149735122919,0.1484375,4.450193166732788,0.47448889911174774,0.9628446698188782,1.0,0.037155307829380035,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,7,1860.0,,,,,,-0.012784784090304495,1.529664618258858,0.2877875889737339,,,,,,0.5125781250000001,True,0.0,0.0,0.0,0.0,0.19209551811218262,0.01306261494755745,0.09612130373716354,0.2351791337132454,0.40057942271232605,0.0,2.1618030071258545,0.0,0.00867108115926385,0.125,5.045254468917847,0.47453048825263977,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,8,1302.0,,,,,,-0.01073431064100817,1.3874172986762099,0.2321646506381153,,,,,,0.7688671875000002,True,0.0,0.0,0.0,0.0,0.4226621985435486,0.009472841396927834,0.04536795616149902,0.22856638580560684,1.42574143409729,0.0,1.831932783126831,0.0,0.01868685521185398,0.2578125,5.261348247528076,0.4744732081890106,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,9,951.0,,,,,,-0.012802812764830727,1.2334058142637758,0.21384567299697255,1.0,-0.0,0.005031381761017251,-0.07304051081314156,0.08102303413766913,1.1533007812500002,True,0.0,0.0,0.0,0.0,0.3360476791858673,0.030051974579691887,0.15952076762914658,0.29200978577136993,0.7212923169136047,0.0,2.9354268312454224,0.14278210699558258,0.008036121260374784,0.125,6.006243467330933,0.4742484539747238,0.8949460983276367,1.0,0.10505388677120209,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,10,242.0,,,,,,0.019948973655597523,0.8645618288538736,0.0626374091334001,,,,,,1.7299511718750002,True,0.0,0.0009400921443546761,0.0,0.0,0.3123495876789093,-0.02842988756795724,0.3043866654237111,0.19330660750468573,0.4251018712917964,0.0,6.975382010142009,0.010836333502084017,0.008058614407976469,0.1015625,3.515188535054525,0.47382543484369916,0.9919803043206533,1.0,0.008019699094196161,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,11,1428.0,,,,,,0.008461951074135842,1.4659121343648152,-0.015529233360477956,,,,,,2.5949267578125004,True,0.0,0.0,0.0,0.0,0.25719211995601654,0.0176292285323143,0.10249115526676178,0.10353567451238632,0.5085347145795822,0.0,1.4660335779190063,0.0,0.02419016044586897,0.2734375,6.182031631469727,0.47401849925518036,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,12,822.0,,,,,,-0.024877357687842064,1.1826753595367436,0.4185536722382258,,,,,,3.892390136718751,True,0.0,0.0,0.0,0.0,0.6540516763925552,0.02614475041627884,0.12514981254935265,0.24987231194972992,1.9175637364387512,0.0,3.832851767539978,0.0718124732375145,0.014409980736672878,0.203125,6.268667697906494,0.4736093282699585,0.9467934370040894,1.0,0.053206587210297585,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,13,567.0,,,,,,0.004647431671074521,1.1269075139110838,-1.298117112704877,,,,,,5.838585205078126,True,0.0,0.0,0.0,0.0,0.25663188844919205,0.003572888672351837,0.147889606654644,0.10443051531910896,0.4332357794046402,0.0,3.237790107727051,0.033543556928634644,0.0096810357645154,0.15625,7.062311172485352,0.4734949618577957,0.9751984477043152,1.0,0.024801508523523808,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,14,347.0,,,,,,0.014381289934635614,0.9153625345310957,-0.028983857332970375,1.0,-0.0,0.005008893926722768,-0.07409118643690127,0.07932930524450874,8.75787780761719,True,0.0,0.0,0.0,0.0,0.13655967684462667,0.0016118567436933517,0.06661966256797314,0.04217451252043247,0.11721357144415379,0.0,3.4246869683265686,0.012215803610160947,0.00712546007707715,0.08984375,6.930349349975586,0.4731892868876457,0.9909334033727646,1.0,0.009066575556062162,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,15,1534.0,,,,,,0.011630112812848965,1.5284815796361997,0.10495187132461203,,,,,,13.136816711425784,True,0.0,0.0,0.0,0.0,0.4058265686035156,0.04236279148608446,0.02340971678495407,0.025009596720337868,0.3008646294474602,0.0,1.1299718618392944,0.0,0.02784960251301527,0.3125,16.58303451538086,0.47376789152622223,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,16,2171.0,,,,,,-0.006288354706900156,1.6358028494929342,-0.01832635662475468,,,,,,19.705225067138677,True,0.0,0.0,0.0,0.0,0.39582547545433044,0.0011876299977302551,0.04645103961229324,0.048276372253894806,0.4300873279571533,0.0,1.3676102757453918,0.0036354708718135953,0.017646056599915028,0.1953125,15.765101432800293,0.47349047660827637,0.9974905848503113,1.0,0.0025093844742514193,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,17,356.0,,,,,,0.00869060021026129,0.9225969095090065,0.1949528465984296,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.255781888961792,-0.005487670190632343,0.04494505003094673,0.04075499624013901,0.24360393732786179,0.0,3.275534927845001,0.012210836401209235,0.0076851979829370975,0.09765625,15.351778268814087,0.47260644286870956,0.9909913390874863,1.0,0.00900864670984447,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,18,177.0,,,,,,-0.020281651293915758,0.848214116997968,0.0738029518151263,,,,,,20.0,False,0.005731073921201158,0.0,0.0,0.0,1.4398552775382996,-0.02405782804513971,0.5928960641225179,0.4538393517335256,3.7714895208676658,0.0,11.791404644648233,0.037939050855735935,0.004548336534450452,0.040364583333333336,9.458492398262024,0.4725578874349594,0.9719876746336619,1.0,0.02801232986773054,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,19,1004.0,,,,,,-0.002437716915461914,1.2467368354532666,-0.7469046482859871,1.0,-0.0,0.005629080579503842,-0.0755516982891613,0.08677882416051351,20.0,True,0.00026090294071320994,0.0,0.0,0.0,0.5392103046178818,-0.002880871295928955,0.1059781014919281,0.04208378866314888,0.8666452467441559,0.0,2.024123191833496,0.03397190850228071,0.012493026442825794,0.1484375,17.748371601104736,0.47293028235435486,0.9748058319091797,1.0,0.02519415970891714,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,20,1689.0,,,,,,0.0018945535914621303,1.5797277262003657,0.1419591488459334,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.7536160051822662,0.02110791578888893,0.041441911831498146,0.026611464098095894,0.36030299961566925,0.0,1.9273728728294373,0.0013662385463248938,0.0281272791326046,0.1875,41.21968460083008,0.47298941016197205,0.9989480376243591,1.0,0.0010519495990592986,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,21,1455.0,,,,,,-0.003391548576204189,1.468392965700769,0.066808674913856,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.5627850890159607,0.034822750836610794,0.06006425991654396,0.03889700770378113,0.19175664335489273,0.0,1.4064645171165466,0.0,0.021127299405634403,0.2265625,26.98030376434326,0.4729865789413452,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,22,250.0,,,,,,0.01661826820546616,0.850510815654717,0.09979204924347429,,,,,,20.0,False,0.0,0.0022155489671237837,0.0,0.0,0.4735945214827855,-0.017245507178207237,0.1454649226119121,0.09238670021295547,0.9868821998437246,0.0,6.852927525838216,0.0072324531502090394,0.005278792542715867,0.057291666666666664,11.697156945864359,0.4729250992337863,0.9946292241414388,1.0,0.0053707835807775455,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,23,1760.0,,,,,,-0.011702700398373001,1.5081713403114922,-0.02754084807661883,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.38189756870269775,-0.001883435994386673,0.05079681798815727,0.040458668023347855,0.4008844494819641,0.0,1.8062310814857483,0.00361465394962579,0.012790265027433634,0.1484375,20.702214241027832,0.4727330505847931,0.9973182678222656,1.0,0.0026816967874765396,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,24,352.0,,,,,,0.009278160347206455,0.9335802973121549,0.17441648510781194,1.0,-0.0,0.006377886436631508,-0.0758619940063131,0.09700425240998249,20.0,True,0.0,0.0,0.0,0.0,0.38610604405403137,0.01604722160845995,0.09491070732474327,0.046552443876862526,0.33006899058818817,0.0,3.3368481397628784,0.012244475539773703,0.011641752906143665,0.125,23.63959836959839,0.4729849547147751,0.9911263883113861,1.0,0.008873628219589591,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,25,800.0,,,,,,-0.011920539850574416,1.2071059691064863,0.1556857671433265,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.5742115378379822,0.0031551122665405273,0.10847105830907822,0.1170751117169857,0.9942122399806976,0.0,3.2106739282608032,0.03661491069942713,0.011554422322660685,0.1328125,18.50242519378662,0.4729700833559036,0.97386434674263,1.0,0.02613565046340227,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,26,1268.0,,,,,,-0.011561377783815876,1.3521053500782658,0.22901604796684416,,,,,,20.0,True,0.0,0.0,0.0,0.0,1.042605996131897,0.0059761591255664825,0.07949493080377579,0.08776636607944965,2.043026089668274,0.0,1.7161169648170471,0.0,0.023282896261662245,0.2578125,25.935359954833984,0.47297124564647675,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,27,432.0,,,,,,0.0023012884886398303,1.0169051270781098,-0.011658752273342232,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.42169344425201416,-0.0037894751876592636,0.10211049392819405,0.08511389419436455,0.5743726044893265,0.0,2.646535038948059,0.0960080623626709,0.009467231575399637,0.125,20.756576538085938,0.47301581501960754,0.9304550588130951,1.0,0.06954497657716274,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,28,648.0,,,,,,-0.015426050708087054,1.0987081993131673,-0.11023127945411271,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.4251305162906647,-0.011179281398653984,0.12101319804787636,0.06711354851722717,0.6876863837242126,0.0,2.120600938796997,0.02715117484331131,0.008984942920506,0.1015625,17.56864070892334,0.4729551821947098,0.9798647463321686,1.0,0.020135249011218548,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,29,1661.0,,,,,,-0.0012273089951450652,1.5637837319341392,0.05092224853709615,1.0,-0.0,0.0058899357202597535,-0.07572921006942934,0.0903964301950888,20.0,True,0.0,0.0,0.0,0.0,0.37397874891757965,-0.005602657794952393,0.05752941593527794,0.031541003845632076,0.1108783595263958,0.0,1.7393736243247986,0.0,0.014435136690735817,0.1875,21.786544799804688,0.4728754609823227,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,30,1093.0,,,,,,-0.007686721209403993,1.3320197657296988,0.31452876519462347,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.4638039171695709,0.009790191426873207,0.06512351706624031,0.049915676936507225,0.784002035856247,0.0,1.8766181468963623,0.0,0.009843286126852036,0.1328125,19.116934776306152,0.4729383587837219,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,31,1367.0,,,,,,-0.012469048565830677,1.3725101325184514,-0.13623443498696042,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3082532286643982,-0.012598162516951561,0.06572108902037144,0.036118607968091965,0.4009564369916916,0.0,1.728126347064972,0.0,0.008870325982570648,0.125,17.04038429260254,0.4729650616645813,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,32,2131.0,,,,,,0.0018943796082994454,1.5770482272209212,0.33149932817337424,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.36135387420654297,0.004106979817152023,0.0766349509358406,0.04977944679558277,0.3194368779659271,0.0,1.7039942145347595,0.0036150108790025115,0.011036493349820375,0.1796875,19.128256797790527,0.472887322306633,0.9974322319030762,1.0,0.0025677442317828536,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,33,428.0,,,,,,0.016083798710668316,1.0346533409672478,0.2292573041773569,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.32857703417539597,-0.0038205906748771667,0.09600655362010002,0.09473801963031292,0.29155661910772324,0.0,2.656739830970764,0.09594642743468285,0.009146792581304908,0.13671875,18.236525058746338,0.4729534983634949,0.9296447187662125,1.0,0.070355293340981,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,34,2051.0,,,,,,0.02328983735874566,1.5899402600154717,0.3514000029537925,1.0,-0.0,0.005738005873744845,-0.07718586189148269,0.08652890722575272,20.0,True,0.0,0.0,0.0,0.0,0.6912195682525635,0.01296231523156166,0.0845358781516552,0.03916120156645775,1.2059684991836548,0.0,1.7495381236076355,0.0,0.014704131055623293,0.1953125,26.082167625427246,0.4726618677377701,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,35,1773.0,,,,,,0.004081561331110805,1.5389380905898902,-0.12540664197679918,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.33309344947338104,0.0009023663587868214,0.05007202550768852,0.026410268619656563,0.3087714686989784,0.0,1.7846305966377258,0.0036181227769702673,0.011359245050698519,0.125,15.00934362411499,0.47255195677280426,0.9973104894161224,1.0,0.0026895091286860406,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,36,1732.0,,,,,,-0.008486060884705047,1.533225339916085,0.10110209241105972,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3962009698152542,0.009817802347242832,0.05612349137663841,0.030706296674907207,0.4109688252210617,0.0,1.8786588311195374,0.0036221101181581616,0.010995065327733755,0.125,23.007020950317383,0.47243596613407135,0.9972890317440033,1.0,0.002710987930186093,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,37,1629.0,,,,,,-0.01354599500007925,1.5140221217951273,0.2241466712857011,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.35457249730825424,-0.0014702752232551575,0.051738012582063675,0.04991301894187927,0.10614250972867012,0.0,1.4400529265403748,0.0,0.014362121932208538,0.1328125,22.38616943359375,0.4722433239221573,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,38,2043.0,,,,,,0.010623049886274681,1.539380848614594,0.22093122209706384,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3458298146724701,0.011150602251291275,0.11131226271390915,0.08018660172820091,0.22199910879135132,0.0,1.871736228466034,0.0018162257329095155,0.009974088054150343,0.1015625,18.18303108215332,0.4725777506828308,0.9987054169178009,1.0,0.001294607442105189,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,39,1794.0,,,,,,-0.012972355742821087,1.509114033492937,0.18868005361839713,1.0,-0.0,0.005802729235877102,-0.07868134092727375,0.08571417114729311,20.0,True,0.0,0.0,0.0,0.0,0.2838838919997215,0.005826693028211594,0.04891406372189522,0.028952972032129765,0.24599036574363708,0.0,1.6876197457313538,0.003618770162574947,0.009080137591809034,0.15625,18.173483848571777,0.47261880338191986,0.9973108470439911,1.0,0.0026891620364040136,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,40,482.0,,,,,,-0.008868174516131345,1.023989898870389,-0.1728739613882151,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3314270041882992,0.00890897773206234,0.14819209277629852,0.1313238963484764,0.26819223165512085,0.0,2.9463651180267334,0.12990831211209297,0.0075389069970697165,0.09765625,15.746683120727539,0.4728144034743309,0.9050617963075638,1.0,0.09493819251656532,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,41,1635.0,,,,,,-0.021596555164938195,1.528140662007643,0.21926761887761892,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3264438807964325,0.009513754397630692,0.08452329412102699,0.039616987109184265,0.06775243207812309,0.0,1.465861976146698,0.0,0.012502811849117279,0.1796875,20.045825958251953,0.47284750640392303,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,42,544.0,,,,,,-0.02028617246742009,1.0228563730748625,0.13129657716685872,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.5522883534431458,-0.004225626587867737,0.17394262552261353,0.11437398940324783,1.0285544395446777,0.0,3.1653594970703125,0.056178443133831024,0.009571000002324581,0.09375,18.557353019714355,0.47324980795383453,0.9584962427616119,1.0,0.041503747925162315,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,43,368.0,,,,,,0.02186842215312549,0.9388839433459503,0.08836485057184196,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.2864818250139554,-0.008956188336014748,0.12428122262159984,0.07003965663413207,0.2078017070889473,0.0,3.164745251337687,0.02857407151410977,0.0076141334138810635,0.09895833333333333,17.219272295633953,0.47317760686079663,0.9794169863065084,1.0,0.020582991341749828,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,44,591.0,,,,,,0.013072044539980333,1.115096344646631,-0.3762481457156355,1.0,-0.0,0.0065871575079099465,-0.08018426472503992,0.0944148650713963,20.0,True,0.0,0.0,0.0,0.0,0.37563488259911537,-0.006637627258896828,0.07790948450565338,0.04769052052870393,0.7429616674780846,0.0,2.974294364452362,0.010402411920949817,0.006744507816620171,0.09375,13.641280770301819,0.4734746776521206,0.9923416078090668,1.0,0.007658415241166949,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,45,1531.0,,,,,,-0.007091339593841464,1.4599803058529812,-0.07445556444533397,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.31933747231960297,-0.004048649221658707,0.052824726328253746,0.03407754749059677,0.09233633428812027,0.0,1.175781011581421,0.0,0.0129109350964427,0.1953125,24.297325134277344,0.473038449883461,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,46,1999.0,,,,,,-0.019008260724025262,1.5273957773267839,0.021898931199144434,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.26232825592160225,-0.0034533608704805374,0.11939582042396069,0.09879981726408005,0.12240424193441868,0.0,2.2746280431747437,0.008579137385822833,0.00781050487421453,0.08984375,17.25895619392395,0.47286489605903625,0.9939293414354324,1.0,0.0060706379590556026,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,47,1505.0,,,,,,0.013490982217307601,1.5674312516531614,0.12668043310392463,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3856542333960533,-0.014342554844915867,0.06105013005435467,0.030216336250305176,0.26411355286836624,0.0,1.236947238445282,0.0,0.013230848126113415,0.1484375,22.383025646209717,0.4724322557449341,1.0,1.0,0.0,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,48,1991.0,,,,,,0.0006921586943805895,1.5564455869963312,-0.02249659971501705,,,,,,20.0,True,0.0,0.0,0.0,0.0,0.3310961527749896,0.000847991555929184,0.11941133439540863,0.061738100834190845,0.42699848115444183,0.0,2.3321677446365356,0.008591205114498734,0.007190795382484794,0.09765625,17.123173475265503,0.47210168838500977,0.9939216375350952,1.0,0.006078390753827989,hybrid,True,True,211,fixed holdout
X-GAT-DRL (Hybrid),ppo,49,463.0,,,,,,-0.0014827726455587283,1.001526686923587,0.06158078840461889,1.0,-0.0,0.006928757707965971,-0.08159699596946057,0.09730618640417617,20.0,True,0.0,0.0,0.0,0.0,0.30896735936403275,-0.005258379504084587,0.09177974425256252,0.08066326007246971,0.3719817325472832,0.0,2.5013352930545807,0.1299306284636259,0.007540510036051273,0.109375,16.748554706573486,0.47219524532556534,0.9055733233690262,1.0,0.09442664124071598,hybrid,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,0,,2.3147223194440207,2.31077449520429,0.028874776093289256,0.0010603275780643646,0.10657420319815476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,1,,2.0946611762046814,2.0913351575533548,0.021646818999821942,0.0011613714062453557,0.09498684604962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,2,,2.2123911480108895,2.207955847183863,0.03042683455472191,0.0013926231670969476,0.09047938634951909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,3,,2.149876296520233,2.1455894112586975,0.028533745401849348,0.0014334950392367318,0.0862245832880338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,4,,2.2767375806967416,2.272605707248052,0.02731886855326593,0.0013999635993968695,0.08668913009266059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,5,,2.223848193883896,2.2201216916243234,0.026510372175835073,0.0010754955146694556,0.08695043871800105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,6,,2.018363893032074,2.014166166385015,0.027385222104688484,0.0014592488781393815,0.08837670770784219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
X-GAT-DRL (GRU),pretrain,7,,2.3946312367916107,2.390514552593231,0.02843489241786301,0.0012731613727131237,0.08825589033464591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gru,True,True,211,fixed holdout
