,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2022-04-19,0.029808583411431756,0.057954785972833635,0.059281299263238905,0.0363125869538635,0.03164903614670038,0.0341930590569973,0.0287743573426269,0.020384409796679392,0.046052171103656295,0.06665512955782926,0.059512626565992835,0.0774870777502656,0.45193488597869874
2022-04-20,0.030710055874078535,0.05745062250643969,0.06144205518066883,0.03829926438629627,0.03205990958958864,0.03453562967479229,0.029428879136685283,0.022039015794871376,0.04585312977433205,0.06552683244096932,0.05752337360754609,0.07928143180906773,0.4458498120307922
2022-04-21,0.03163687356682203,0.05984415840357542,0.06397483609616757,0.040628698328509925,0.03240654114633799,0.03506009876728058,0.029289429972413926,0.022292979760095477,0.04597021136432886,0.06676863703841232,0.058238704968243835,0.08114135358482599,0.432747483253479
2022-04-22,0.02972041899120086,0.05789593476802111,0.06106206066906452,0.04023723984137177,0.030684856325387956,0.033198474906384945,0.026880635414272547,0.02141837412491441,0.04434528890997171,0.06557713631510272,0.05813738014549017,0.0792480194941163,0.45159417390823364
2022-04-25,0.02923647987736331,0.058528061024844646,0.06132097169756889,0.04042767467908561,0.031864861585199834,0.033307696133852004,0.0260783709702082,0.02037329225568101,0.04520794544368982,0.0668184231599657,0.058430927665904166,0.07818344868719578,0.450221860408783
2022-04-26,0.029542483361365158,0.05926394313573837,0.06247354038059712,0.0409558451268822,0.032236468885093926,0.03364578075706959,0.026013674039859325,0.019445366761647164,0.045507462322711946,0.06451073939479812,0.05787369525060058,0.07816717326641083,0.4503638505935669
2022-04-27,0.028880197329999645,0.05896348394453525,0.0624711025506258,0.03992379931733012,0.03202645480632782,0.03459318298846483,0.025447238562628628,0.018109615618595854,0.046420087292790416,0.06541089902363825,0.06081920871511102,0.07626051250845194,0.4506742000579834
2022-04-28,0.029007556642318376,0.0583420155569911,0.06238630674779415,0.03991429316811264,0.03266653073951602,0.034941065683960916,0.0253113056300208,0.01865027775638737,0.04683666098862886,0.06454424969419854,0.06263594054616987,0.07435905858874321,0.4504047274589539
2022-04-29,0.029205845336036873,0.058343316055834295,0.06228727959096432,0.039846312068402764,0.03308475660160184,0.03509350102394819,0.025560865842271595,0.018456604977836834,0.046099731139838694,0.06441728880873825,0.06311080353334546,0.07338244672864676,0.45111123919487
2022-05-02,0.02832543766744493,0.05638734828680754,0.061299972236156464,0.039496376924216745,0.03533143503591418,0.03571784123778343,0.025667382031679155,0.018975457915803417,0.04676124732941389,0.06574310770302247,0.06527504473924636,0.06870707329362631,0.4523122787475586
2022-05-03,0.028787279886819304,0.055453971773386,0.061380015686154366,0.04013932067900896,0.03732495428994298,0.03601522855460644,0.026406057528220117,0.019491122337058187,0.046412748470902446,0.06343434357785113,0.06794807016849518,0.06490256022661925,0.4523043274879456
2022-05-04,0.029182488871447275,0.05488594900816679,0.062019786611199376,0.04137949808500707,0.03982950132340193,0.036198517121374604,0.027082901925314217,0.01929073718492873,0.0457772895693779,0.06281981216757285,0.06597726922482253,0.06277697049081325,0.45277928113937377
2022-05-05,0.029937277023418574,0.05558690018951893,0.06227026768028736,0.042518308758735655,0.041689057182520625,0.03585557397454977,0.027810739062260836,0.018872584542259575,0.04464039392769337,0.062243553677012106,0.06486187772825361,0.06098586358129978,0.4527276217937469
2022-05-06,0.029997218373318903,0.05392796583473682,0.06146447733044624,0.041774055594578384,0.04051004378125071,0.03636384196579456,0.028740330890286714,0.0187352777516935,0.04544331729412079,0.06340310834025083,0.0681498943362385,0.05932001415640116,0.45217046737670896
2022-05-09,0.03021541636226175,0.053547871112823484,0.06057576611638069,0.04100459525361657,0.03929519727826118,0.036204698495566845,0.029233751562424005,0.019053679326316342,0.04539935551583767,0.06467822231922966,0.07112996524665505,0.05745791457593441,0.4522035539150238
2022-05-10,0.030547499363456153,0.053595192916691306,0.06105137951672077,0.04083496918901801,0.0387977859005332,0.03715756386518478,0.02891324191587046,0.018197477160720156,0.04662752971053123,0.06532528668066746,0.07068215673789383,0.05653208624571562,0.4517378330230713
2022-05-11,0.031121791169425705,0.054286804422736167,0.06178741008043289,0.040977214183658364,0.038790134247392416,0.037594560720026496,0.028561460494529456,0.017326777154812588,0.04669439699500799,0.06516965001073452,0.07043095806147903,0.055443191155791285,0.45181565880775454
2022-05-12,0.03032719209913921,0.0544449744746089,0.06166144795715809,0.041097036097198725,0.03867866527289152,0.038260985910892484,0.027569314686115832,0.016394775843946264,0.04700531587004662,0.06549193299023273,0.07198845318052918,0.05515866354107857,0.45192124247550963
2022-05-13,0.030287409453376313,0.05521421749144793,0.062130801379680634,0.04155903775244951,0.03850024193525314,0.03938338551670313,0.026780097000300884,0.015635923540685326,0.04698088131844998,0.06323261615089812,0.07208899864926935,0.055502652749419214,0.4527037262916565
2022-05-16,0.030616113064388627,0.056209219992160796,0.0619205255061388,0.041926261782646176,0.03905129032209516,0.03975860234349966,0.027162802289240062,0.01610099436948076,0.04591230358928442,0.06184916028654275,0.07157309018075467,0.05531941801309585,0.45260022282600404
2022-05-17,0.03029339153035835,0.05641165915876627,0.06080194003880024,0.04222061783075333,0.03903623493388295,0.04072944168001413,0.027476661512628196,0.016220025869552047,0.04532032739371061,0.06106204293564872,0.07199843735434115,0.054535442218184474,0.453893768787384
2022-05-18,0.030783035374770406,0.05636336170136928,0.060538744926452635,0.04322612704709172,0.04004718866199255,0.040542045049369334,0.027961067645810543,0.017152802186319604,0.04428450502455235,0.0598774970625767,0.06967516615986824,0.05510704964399338,0.45444139242172243
2022-05-19,0.030783692873592373,0.05550558678805828,0.060742737352848054,0.04293862162157893,0.04020010344684124,0.041884320043027404,0.027349202963523566,0.01677617261884734,0.04594967290759087,0.061180737969104546,0.0694477085256949,0.05537619143724441,0.4518652558326721
2022-05-20,0.03030816065147519,0.055794259160757066,0.06080243848264218,0.042834822088479996,0.04054978238418698,0.04220502851530909,0.026933214836753906,0.016324531205464156,0.046002639830112456,0.0612042013578364,0.06892223171889782,0.05520392544567585,0.45291478037834165
2022-05-23,0.029984792982577346,0.0559455219656229,0.06025746762752533,0.04276193836703897,0.040685621462762354,0.04285979168489575,0.02672661349643022,0.015925316244829447,0.04580894093960523,0.06133248699218239,0.06808204140979797,0.05560198910534382,0.4540274739265442
2022-05-24,0.03010993338939443,0.05549321118742227,0.05993145368993282,0.04292653100565076,0.04093896131962538,0.042354656383395195,0.027232468803413214,0.01609098321059719,0.04529513586312532,0.061985013306238027,0.06709592503029853,0.05586125962436199,0.45468445420265197
2022-05-25,0.029360591592558195,0.05624272413551808,0.058757218345999715,0.04353418489918113,0.039423576835542914,0.04283163212239742,0.026876640156842768,0.015761442843358963,0.04556463398039341,0.06360595563031009,0.06709143812768162,0.056782393530011174,0.4541675627231598
2022-05-26,0.02892546295588545,0.05678050071001053,0.05839305929839611,0.043931241426616904,0.03862694511190057,0.04285073671489954,0.02640110843349248,0.015330461983103305,0.045565017685294154,0.06401735737014232,0.06634315121918917,0.05788285844027996,0.4549521028995514
2022-05-27,0.02888960382915684,0.05697830747812986,0.057981427758932114,0.04431160502135754,0.03839030619710684,0.042647802643477915,0.02607131456024945,0.014956057944800705,0.0451637638732791,0.06525084342508905,0.06553139223251492,0.05885519422590733,0.4549723923206329
2022-05-31,0.02906851662082772,0.057397800125181676,0.05758264362812042,0.044537055864930154,0.038070596754550934,0.042210780270397666,0.025996796716935933,0.014682945958338679,0.044761493988335135,0.0666617233690264,0.06476217072922737,0.05970674492418766,0.4545607328414917
2022-06-01,0.029363806025503435,0.05540642272680998,0.05619377009570599,0.04540436733514071,0.03951498866081238,0.04165969025343656,0.027212869480717928,0.015570315113291145,0.045325382798910144,0.06667932609899233,0.06449790289625526,0.05865732207894325,0.4545138359069824
