,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2025-11-21,-0.02279689513693517,-0.020711674729143925,-0.023490946528524126,-0.025206548841988585,-0.006953232056651215,-0.0156522147698418,-0.02400597094777912,-0.024853298684941794,-0.028489502846175574
2025-11-24,-0.013712708131234708,-0.013138298792614744,-0.016737467090260805,-0.016496345498806075,-0.0034860684640781736,-0.009958660612923942,-0.015422877542586533,-0.01657212797136476,-0.017383934142305435
2025-11-25,-0.009325026933003633,-0.008928050984888358,-0.012500783103401192,-0.010938432193576708,-0.0023038819284662004,-0.006663373157443586,-0.009964930241869174,-0.011550387339236745,-0.011668687712430237
2025-11-26,-0.0037215681349894725,-0.0040138626802043165,-0.007785628672545397,-0.004718625130804788,-7.416407177274209e-07,-0.0032518794716103194,-0.004259994601609307,-0.006115810724552473,-0.004863882939669439
2025-11-28,0.0,-0.0010834783082400712,-0.0050074920721155936,-0.0009488878291997738,0.0,-0.0027117941507537324,-0.0006884509070979039,-0.0029411954377266403,0.0
2025-12-01,-0.002844461528017539,-0.004984247211865522,-0.00923384571593766,-0.0055513321702416185,-0.0020885417616105517,-0.0075034967434221,-0.005559251510852348,-0.0074595986727648,-0.0035644774121444955
2025-12-02,-0.003003693781483796,-0.004532651359334228,-0.008790908355144178,-0.005468030659036671,-0.0021514193420056893,-0.006355370039911712,-0.005277788862820265,-0.007386472912432662,-0.003055323666002696
2025-12-03,0.0,-0.0015644619831913786,-0.0056182575446142025,-0.0017740474949412555,-0.0010238585946619194,-0.004007592191437426,-0.0016858110478875643,-0.004099431059793712,0.0
2025-12-04,0.0,-0.0016766975693069952,-0.005587881311747034,-0.0015799527853145312,-0.001754853230877873,-0.005339716670422212,-0.0016365182823870894,-0.0040288018161936945,0.0
2025-12-05,0.0,-0.0013693804217354,-0.005037926671899395,-0.0011829211766045677,-0.0022303665911889148,-0.005868275938376022,-0.0014665666211060024,-0.003769747652574651,0.0
2025-12-08,-0.0027938964645886077,-0.0042735238233443384,-0.008319405644922395,-0.004724452035453353,-0.0038134075767262132,-0.008679352280273389,-0.004549817506225962,-0.006927038224045945,-0.003227618982775793
2025-12-09,-0.0024566656643443263,-0.0045664775112598255,-0.008921221246110389,-0.0050774857220297065,-0.0036659857973915244,-0.009454613403949597,-0.00496569353450671,-0.007328946997238628,-0.0030556740716528585
2025-12-10,0.0,0.0,-0.004138319596803108,0.0,-0.0014848996300335093,-0.0053488601386462165,0.0,-0.0015174900889602938,0.0
2025-12-11,0.0,0.0,-0.0032340345739817478,0.0,-0.0009425136668850254,-0.005713107340112433,0.0,0.0,0.0
2025-12-12,-0.00572201815251927,-0.006257979097277544,-0.009828533283962937,-0.007188018975205157,-0.0033773994464574297,-0.011832751582637857,-0.006875821144190053,-0.00682107683280575,-0.007814523855032007
2025-12-15,-0.006779165208056437,-0.007093657797687114,-0.010779349834290852,-0.007895881171405383,-0.003318851662992839,-0.012002690461653698,-0.007701949348878134,-0.007744860676666132,-0.009036619306725058
2025-12-16,-0.008199932982347669,-0.008241893605223316,-0.012470723331516775,-0.009756659465042561,-0.002596071670321165,-0.010829171067880283,-0.009319130451091673,-0.00945292827474653,-0.010881248911066566
2025-12-17,-0.01066235382178693,-0.010793043263803592,-0.014983219480192655,-0.012621201053499509,-0.002367925088417655,-0.013079537073279579,-0.012638497457741482,-0.012606289851855745,-0.015215594682424838
2025-12-18,-0.007736885832120066,-0.007580934974617981,-0.012054690578506388,-0.008813310615671255,-0.0010023275293423728,-0.009346507485683109,-0.008247517417296013,-0.008669431039360465,-0.010630837417270111
