,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2021-06-22,0.045452980747294446,0.11521121561527252,0.08009112067520618,0.04104080684483051,0.023746026099057717,0.031635902788444706,0.028437850580689882,0.0944360456198039,0.03459539022296667,0.1250169463455677,0.11798970401287079,0.0590287740342319,0.20331722497940063
2021-06-23,0.048017622721371465,0.11296237297356129,0.08312312252819538,0.04372832253575325,0.022932799099386437,0.030809938317192476,0.027524601692499574,0.09081107578585232,0.03376348428428173,0.12465798184275627,0.11767619103193283,0.06127557093277573,0.20271691977977752
2021-06-24,0.047073560813837644,0.1081948358565569,0.08225321881473065,0.04460222739726305,0.021313124728508725,0.03266607045663026,0.02978316738342528,0.09518932459381749,0.033103450387716296,0.1247368223965168,0.11784211695194244,0.060714810993522404,0.20252725481987
2021-06-25,0.04932711151142399,0.10453993864357472,0.0825618863105774,0.044550903141498566,0.020203200351729577,0.03183198104378846,0.03163166147269294,0.09713532826111919,0.032249294919893146,0.12510915771126746,0.11789665669202805,0.060155326314270494,0.2028075188398361
2021-06-28,0.047884325298372235,0.1024952121078968,0.0806472584605217,0.045553320273756984,0.019103974513999766,0.03211343739927468,0.03395946069887827,0.09859946559300567,0.03233859399333596,0.12634302377700807,0.11624153107404708,0.06221363935619593,0.2025067239999771
2021-06-29,0.04738976734773139,0.10150009952485561,0.0798900131136179,0.045464339479804036,0.019123156878087143,0.03223585397166726,0.03489696835141558,0.09845579155292779,0.032106302911415696,0.12995341569185256,0.1149251252412796,0.0620418744161725,0.20201728343963624
2021-06-30,0.04491258514783034,0.09894425459206105,0.07944344468414784,0.044903360307216644,0.017622601848924547,0.030921492992621147,0.03734774463229087,0.09724445820088938,0.0312598486430943,0.13622691929340364,0.11862517446279526,0.06005277018994093,0.20249532163143158
2021-07-01,0.04567398168934318,0.09645249545574189,0.08274606689810753,0.04809476435184479,0.016521109625904272,0.030313791512516806,0.0385425556384746,0.09512929069692326,0.03110599350184202,0.13558525294065477,0.11600794792175292,0.061522617004811764,0.20230411291122435
2021-07-02,0.04437355919896539,0.09480273127555847,0.08222622387111186,0.047881539538502695,0.015787753834244002,0.030848949628192023,0.04199410053392398,0.09705919379431975,0.031077240593731403,0.13691918998956681,0.1125796228647232,0.062093660421669486,0.2023562341928482
2021-07-06,0.043307981392024075,0.09494865909218789,0.08240191638469696,0.04820302352309227,0.015911900843958902,0.031751316164348786,0.043018527729890364,0.09673663280439335,0.030889500258490445,0.1387860119342804,0.11025822907686234,0.061546558141708375,0.20223977863788606
2021-07-07,0.040623645102940385,0.09284318909049034,0.08390822783112525,0.04830756895244122,0.015836987636289202,0.031022366203468543,0.044380462890563875,0.09435599779382323,0.03010357995517552,0.14190275818109513,0.1148764282464981,0.059634499996900556,0.2022042989730835
2021-07-08,0.04040002195859884,0.09143785461783409,0.08825090527534485,0.04982331283390522,0.015692708738253458,0.0313344249937602,0.04397204308222626,0.09028495448088644,0.029845064040273428,0.13946758359670638,0.11676636040210724,0.06038814038038254,0.20233662128448487
2021-07-09,0.04266973054495331,0.093281289935112,0.09179225862026215,0.05235869288444519,0.016308178549544295,0.03145779251630802,0.045659044639586456,0.08932963068039346,0.029889638395980002,0.13389401584863664,0.1237246811389923,0.05862987041473389,0.1910052090883255
2021-07-12,0.04106138550590899,0.09055763855576515,0.0923340491950512,0.051004447788000104,0.01580006034925958,0.03290453161922411,0.04534933021838015,0.08965642665678235,0.028914793254807593,0.12882354110479355,0.12595781534910203,0.05555896665900946,0.2020769715309143
2021-07-13,0.041635317197367884,0.0904239721596241,0.09299153611063957,0.05392405092716217,0.016919371197046118,0.032669384634183805,0.044451963142063275,0.08615789762753057,0.029223622707650065,0.12892272770404817,0.1259901851415634,0.054852929711341855,0.2018370360136032
2021-07-14,0.04079788900240473,0.08752740174531937,0.09271441474556923,0.054516596347093584,0.01737362153954205,0.03312468891784874,0.048369584813752906,0.08934434111173442,0.02957623787224293,0.12430476695299149,0.12514884620904923,0.05561937429010868,0.20158222913742066
2021-07-15,0.04093799619054082,0.08551308214664459,0.09305091723799705,0.054743428528308866,0.01806995254394401,0.03336568739836885,0.051566757387638516,0.08852945463012088,0.029232683405280114,0.12218636572360993,0.12649314403533934,0.05447960030287504,0.20183093547821046
2021-07-16,0.04037299478896408,0.08761394694447518,0.09793396517634392,0.056846953183412555,0.018620218539068922,0.03240483442666751,0.055613785413322604,0.08952958919656968,0.029640002781525253,0.11745515465736389,0.12541393637657167,0.05771359354257584,0.19084098637104036
2021-07-19,0.040755890546811814,0.08775360807776451,0.09760570824146271,0.05480599850416183,0.01810832828028186,0.03185489820702507,0.05261237870539048,0.08419246565320329,0.028123530885204674,0.11930402517318725,0.12633308470249177,0.05619791578501463,0.2023521602153778
2021-07-20,0.04234133997145122,0.08943253830075264,0.09711468145251274,0.05687768906354904,0.017935555122283196,0.03064343719034941,0.054634059599862894,0.08233093506233313,0.029466952150687575,0.11346109509468079,0.12467130422592163,0.05740933232009411,0.20368109941482543
2021-07-21,0.044071919038209374,0.089686831086874,0.09732399955391884,0.05862212479114533,0.01883905606739713,0.032464588642188555,0.053489805128157285,0.08001035068470888,0.028750680619850755,0.11353653073310851,0.12197275906801223,0.05668228808790445,0.20454904139041902
2021-07-22,0.046207194181519286,0.08780879080295563,0.09555110111832618,0.060808001458644866,0.01916835362761411,0.033345543221406614,0.053341285131961055,0.07959786714550106,0.029308301117271184,0.11019216626882553,0.12420543283224106,0.057955820485949515,0.20251015722751617
