,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2025-11-18,1.6831343245148789,1.6598197043416962,1.6486153435208046,1.8824106097922022,1.3517309039608945,1.3348033196461437,1.7342122206949429,1.519694521621876,1.9156608766113656
2025-11-19,1.6824978851907573,1.6586833062337194,1.6462015223370152,1.8800179036259563,1.3513589283251812,1.33468106347548,1.7324365811427644,1.5181881248967386,1.9154253035134443
2025-11-20,1.670778669447117,1.6479472598087854,1.6350602650854387,1.8655936028107225,1.3507138859452579,1.3314776050553587,1.718308662379265,1.5060881148702747,1.8962770483412446
2025-11-21,1.6802528677648005,1.6564961481736524,1.6441902856813524,1.8783837948291526,1.352462343644174,1.336596007530351,1.731915948521073,1.5169240875612622,1.9092596675224864
2025-11-24,1.6958726823066086,1.6693067451590313,1.6555614094282,1.8951679707897775,1.357184385293754,1.3443269963830509,1.7471467756712498,1.5298061568044758,1.9310848711340969
2025-11-25,1.7034170851840416,1.6764285080723453,1.6626948964449693,1.9058778235008373,1.358794443172387,1.3488015003365799,1.756831984489053,1.5376179038124769,1.942316751314991
2025-11-26,1.7130519580860106,1.6847410078622898,1.6706340047237302,1.917863116159293,1.3619311640317286,1.3534337948453075,1.76695547779592,1.546071852496705,1.9556898845297725
2025-11-28,1.7216223180948973,1.6896978426366496,1.6753116727847523,1.925127232931606,1.3632726584840602,1.3541671493511174,1.7732932353038946,1.5510102380655963,1.9660818007315706
2025-12-01,1.7167252296453,1.683099572753279,1.6681955794107863,1.9162585265851015,1.3604254066043544,1.34766073906531,1.7646499270493345,1.5439814754237282,1.9590737465624346
2025-12-02,1.716451091843972,1.6838634609473329,1.6689413720925776,1.9164190449067482,1.3603396873181701,1.3492197221717657,1.7651493867125387,1.544095228797574,1.9600747844764983
2025-12-03,1.7220677845110943,1.6888842440423122,1.6742833006942512,1.9235371868121598,1.3618768600558038,1.3524076508143899,1.7715234048717041,1.549208503504206,1.9669822658554328
2025-12-04,1.7232519468919265,1.688694394116309,1.6743344464637844,1.9239111987187762,1.360880315054752,1.3505988264467623,1.7716108756186306,1.5493183733327751,1.9681608890151354
2025-12-05,1.723594986789215,1.689214230468978,1.6752604287403319,1.924676261039363,1.360232060691896,1.3498811225844785,1.7719124573741423,1.5497213542383628,1.969950205048109
2025-12-08,1.718779440849242,1.6843017830984055,1.6697352614815835,1.9178518879721802,1.3580739441990535,1.3460641043803236,1.7664411827328244,1.5448099187457993,1.9635919563711728
2025-12-09,1.719360690165934,1.6838062429769698,1.668721958674275,1.9171716076983376,1.3582749202800855,1.3450114165618035,1.7657032045233814,1.5441847152782227,1.9639306792840963
2025-12-10,1.727671849280428,1.6918290835613004,1.676775135858044,1.929252109493792,1.3612483354178424,1.3505864109943109,1.7758218716892447,1.5532249334895987,1.9760281915003899
2025-12-11,1.7322933413587758,1.6938647912086735,1.6782977194375044,1.9330206539891888,1.3619877553717483,1.3500918181659032,1.7788054224106185,1.5556984577028004,1.9806615059744233
2025-12-12,1.7223811274140326,1.6832646207516753,1.6671942783794373,1.919126064848851,1.3586683421619257,1.3417822631643108,1.7665746744758075,1.545086918994132,1.9651835793872425
2025-12-15,1.7205498386088884,1.6818490940242885,1.6655933476661413,1.9177577526034177,1.3587481587543377,1.3415515117666597,1.765105153145702,1.5436497898929877,1.9627630219694476
2025-12-16,1.7180886520538667,1.6799041378178978,1.662745509375537,1.9141608297293224,1.3597335049564463,1.3431449743212691,1.7622285026320648,1.540992551765002,1.9591094351193477
2025-12-17,1.713823016830083,1.6755828352341247,1.6585151115663421,1.908623611674624,1.360044530953682,1.3400893162871572,1.756323994601665,1.536086872022914,1.9505245632964352
2025-12-18,1.718890785548941,1.6810237123707257,1.6634460016122379,1.9159843425390741,1.3619062127684618,1.3451582081134414,1.7641346937073064,1.5422114372057065,1.9596054155257638
2025-12-19,1.7249996471293834,1.685973112140011,1.6683994624122669,1.9227297095702407,1.3619858058626224,1.3458543772645317,1.7706476962777709,1.5472535476916465,1.9697203413509232
2025-12-22,1.736093667130542,1.6931058395225629,1.6749560566317565,1.9337120681337123,1.3649172270002992,1.3476022238877448,1.7797369328336379,1.5552308347324815,1.9839885437601348
2025-12-23,1.7419469899852542,1.6976663617000327,1.6789680855350935,1.940426455233616,1.3674572111355998,1.3498693451989456,1.7846210664858837,1.560048270989951,1.9926848576501677
2025-12-24,1.744358821694854,1.701109010892551,1.6826551990473557,1.945049164671638,1.3691366647017025,1.3539216152260418,1.7888449723244153,1.5636086879644158,1.9962514786305885
2025-12-26,1.7468675597547856,1.7025696566617652,1.6836928845387815,1.9476899125686957,1.3700852062629143,1.353650198108694,1.7905437452258925,1.56520224836266,2.000062316175281
2025-12-29,1.7331511721037258,1.6960161105353142,1.679428957544455,1.9373117961181456,1.3661939429102643,1.3535943705832725,1.7828668350917198,1.5581656794524357,1.9834015151514772
2025-12-30,1.7325264094850614,1.6959382692974234,1.679836818322771,1.9373894527529663,1.366054735938951,1.3528467040341932,1.7827472131187752,1.5581768519216803,1.9830724802414275
2025-12-31,1.7228470845955828,1.6872552678584136,1.6711447040690015,1.9254195895221158,1.3622225398144248,1.346479935834078,1.7726169705876662,1.549159493958552,1.9703940218228213
2026-01-02,1.7265038483556103,1.6919518571041046,1.675836668617223,1.9340098267667987,1.3625982727255586,1.3463504026375444,1.7785538244039056,1.5561827039271807,1.978597893823916
2026-01-05,1.7428883133543178,1.7043096102921917,1.68721283215636,1.9523153602553707,1.3683546211462898,1.3526013633739824,1.793028384785889,1.569657851441091,1.9996698724236797
2026-01-06,1.750997772066722,1.7098728128494107,1.6925502932333094,1.960775311089474,1.3695415987032105,1.353745758878835,1.8005272265125511,1.5758058143523108,2.0109884039951025
2026-01-07,1.7458841730900136,1.7063786430327166,1.688823023784164,1.9548526232884915,1.3693061600366954,1.3544073931828957,1.7959081085164008,1.5717348614909912,2.0039938164777076
2026-01-08,1.7496706576895174,1.7084195572509224,1.6916408088261634,1.9585568019655077,1.3691357557559531,1.3526570654734391,1.7983485112177406,1.5742659924747122,2.0075567163286845
2026-01-09,1.7577253985941117,1.7152217473253646,1.697908735636218,1.968352405101515,1.3720538030665221,1.357126843594383,1.8066551435921618,1.581573265661374,2.0191658798567023
2026-01-12,1.7665637745001288,1.7208361561430479,1.702896770900096,1.977399874425385,1.3740401928973325,1.3573035084757064,1.8130326712729463,1.5874012317277157,2.0302714666590673
2026-01-13,1.7673863225593471,1.7211690459393767,1.7037689792691781,1.9773630228924313,1.3749931646971938,1.3587487022206812,1.813011636466929,1.5872879269290594,2.029109786526468
2026-01-14,1.77042352623004,1.7238685232442947,1.7060055025008793,1.9823683116384245,1.3771284328818145,1.359695299580272,1.8160319578100959,1.590475552016011,2.0317079488163268
2026-01-15,1.7698430310762208,1.7248218701826197,1.7077754066769304,1.9839693886346939,1.3759395486438433,1.3588540864632164,1.8179325295418771,1.5917484462763825,2.033450446396932
2026-01-16,1.7684410948501492,1.7236727138193235,1.7080148108649935,1.9826402182830931,1.3738005481189741,1.3557938329370574,1.816163979827621,1.5910218393130593,2.0320708336742364
2026-01-20,1.7692649859084715,1.7146538928009953,1.696060671864801,1.9708952809352185,1.3737198164216358,1.3465421980265604,1.8062197695825413,1.5804040683747569,2.0220672946141467
2026-01-21,1.7851212903163551,1.7281868549231054,1.7091693710070102,1.990752147259194,1.3790190863000913,1.3546852416301203,1.82341798663879,1.5967284641164894,2.044604805431145
2026-01-22,1.7936105240257505,1.733168526893293,1.7123326390883897,1.9984600886925739,1.3821322837527565,1.357417856776183,1.8293272569036398,1.6023031875287492,2.0558731545649547
2026-01-23,1.8006356719207486,1.7375494878772446,1.7157492761836113,2.004398712834371,1.3852681003521266,1.359794586513683,1.8313358167468519,1.6058887436942342,2.063048531478162
2026-01-26,1.8077092624626412,1.742041444695225,1.7188067698815575,2.0108074335461414,1.388304026991114,1.3626742446544882,1.8356698561512372,1.610531319123082,2.0717987683816097
2026-01-27,1.8214387267970535,1.7508524012131899,1.7265725778344743,2.0243730231788684,1.390733141073538,1.363249455210318,1.8464856138143046,1.6197682584035877,2.090639744766589
